date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:40:46	141043/141043	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20Aug%202022%2005:56:48%20GMT	https://demo.themesoul.com/nyabiss/images/slider/slider2.jpg	C:/My%20Web%20Sites/https___demo.themesoul.com_nyabiss_/demo.themesoul.com/nyabiss/images/slider/slider2.jpg	(from https://demo.themesoul.com/nyabiss/)
15:40:46	136548/136548	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20Aug%202022%2005:53:16%20GMT	https://demo.themesoul.com/nyabiss/images/slider/slider1.jpg	C:/My%20Web%20Sites/https___demo.themesoul.com_nyabiss_/demo.themesoul.com/nyabiss/images/slider/slider1.jpg	(from https://demo.themesoul.com/nyabiss/)
15:40:46	176417/176417	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Oct%202022%2021:33:52%20GMT	https://demo.themesoul.com/nyabiss/images/pages/home-3.jpg	C:/My%20Web%20Sites/https___demo.themesoul.com_nyabiss_/demo.themesoul.com/nyabiss/images/pages/home-3.jpg	(from https://demo.themesoul.com/nyabiss/)
15:40:47	133/133	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2011%20Dec%202023%2013:29:16%20GMT	https://demo.themesoul.com/nyabiss/components/com_sppagebuilder/assets/images/lazyloading-placeholder.svg	C:/My%20Web%20Sites/https___demo.themesoul.com_nyabiss_/demo.themesoul.com/nyabiss/components/com_sppagebuilder/assets/images/lazyloading-placeholder.svg	(from https://demo.themesoul.com/nyabiss/)
15:40:47	120096/120096	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Oct%202022%2020:54:12%20GMT	https://demo.themesoul.com/nyabiss/images/pages/home-1.jpg	C:/My%20Web%20Sites/https___demo.themesoul.com_nyabiss_/demo.themesoul.com/nyabiss/images/pages/home-1.jpg	(from https://demo.themesoul.com/nyabiss/)
15:40:47	1140/1140	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Oct%202022%2021:16:54%20GMT	https://demo.themesoul.com/nyabiss/media/com_sppagebuilder/placeholder/home-1.jpg	C:/My%20Web%20Sites/https___demo.themesoul.com_nyabiss_/demo.themesoul.com/nyabiss/media/com_sppagebuilder/placeholder/home-1.jpg	(from https://demo.themesoul.com/nyabiss/)
15:40:48	87806/87806	---MCZ	200	added ('OK')	text/html	date:Sat,%2005%20Oct%202024%2011:40:48%20GMT	https://demo.themesoul.com/nyabiss/index.php/pages/21-coffee-brewing-methods-their-differences	C:/My%20Web%20Sites/https___demo.themesoul.com_nyabiss_/demo.themesoul.com/nyabiss/index.php/pages/21-coffee-brewing-methods-their-differences.html	(from https://demo.themesoul.com/nyabiss/)
15:40:48	120797/120797	---M--	200	added ('OK')	image/jpeg	date:Sat,%2021%20Sep%202024%2013:41:32%20GMT	https://demo.themesoul.com/nyabiss/images/thumbnails/mod_minifrontpage/21_113.jpg	C:/My%20Web%20Sites/https___demo.themesoul.com_nyabiss_/demo.themesoul.com/nyabiss/images/thumbnails/mod_minifrontpage/21_113.jpg	(from https://demo.themesoul.com/nyabiss/)
15:40:49	87717/87717	---MCZ	200	added ('OK')	text/html	date:Sat,%2005%20Oct%202024%2011:40:48%20GMT	https://demo.themesoul.com/nyabiss/index.php/pages/20-how-much-caffeine-is-in-a-coffee-bean	C:/My%20Web%20Sites/https___demo.themesoul.com_nyabiss_/demo.themesoul.com/nyabiss/index.php/pages/20-how-much-caffeine-is-in-a-coffee-bean.html	(from https://demo.themesoul.com/nyabiss/)
15:40:49	79737/79737	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Sep%202024%2001:35:48%20GMT	https://demo.themesoul.com/nyabiss/images/thumbnails/mod_minifrontpage/20_113.jpg	C:/My%20Web%20Sites/https___demo.themesoul.com_nyabiss_/demo.themesoul.com/nyabiss/images/thumbnails/mod_minifrontpage/20_113.jpg	(from https://demo.themesoul.com/nyabiss/)
15:40:49	87712/87712	---MCZ	200	added ('OK')	text/html	date:Sat,%2005%20Oct%202024%2011:40:49%20GMT	https://demo.themesoul.com/nyabiss/index.php/pages/22-how-to-find-high-quality-coffee-beans	C:/My%20Web%20Sites/https___demo.themesoul.com_nyabiss_/demo.themesoul.com/nyabiss/index.php/pages/22-how-to-find-high-quality-coffee-beans.html	(from https://demo.themesoul.com/nyabiss/)
15:40:50	170585/170585	---M--	200	added ('OK')	image/jpeg	date:Sat,%2021%20Sep%202024%2016:29:33%20GMT	https://demo.themesoul.com/nyabiss/images/thumbnails/mod_minifrontpage/22_113.jpg	C:/My%20Web%20Sites/https___demo.themesoul.com_nyabiss_/demo.themesoul.com/nyabiss/images/thumbnails/mod_minifrontpage/22_113.jpg	(from https://demo.themesoul.com/nyabiss/)
15:40:50	92136/92136	---M--	200	added ('OK')	font/woff	date:Mon,%2011%20Dec%202023%2013:29:16%20GMT	https://demo.themesoul.com/nyabiss/components/com_sppagebuilder/assets/webfonts/fa-brands-400.woff	C:/My%20Web%20Sites/https___demo.themesoul.com_nyabiss_/demo.themesoul.com/nyabiss/components/com_sppagebuilder/assets/webfonts/fa-brands-400.woff	(from https://demo.themesoul.com/nyabiss/components/com_sppagebuilder/assets/css/font-awesome-5.min.css?79ff9637b74326c362fb6f7f5801a7ba)
15:40:50	136516/136516	---MCZ	200	added ('OK')	font/ttf	date:Mon,%2011%20Dec%202023%2013:29:16%20GMT	https://demo.themesoul.com/nyabiss/components/com_sppagebuilder/assets/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/https___demo.themesoul.com_nyabiss_/demo.themesoul.com/nyabiss/components/com_sppagebuilder/assets/webfonts/fa-brands-400.ttf	(from https://demo.themesoul.com/nyabiss/components/com_sppagebuilder/assets/css/font-awesome-5.min.css?79ff9637b74326c362fb6f7f5801a7ba)
15:40:50	16772/16772	---M--	200	added ('OK')	font/woff	date:Mon,%2011%20Dec%202023%2013:29:16%20GMT	https://demo.themesoul.com/nyabiss/components/com_sppagebuilder/assets/webfonts/fa-regular-400.woff	C:/My%20Web%20Sites/https___demo.themesoul.com_nyabiss_/demo.themesoul.com/nyabiss/components/com_sppagebuilder/assets/webfonts/fa-regular-400.woff	(from https://demo.themesoul.com/nyabiss/components/com_sppagebuilder/assets/css/font-awesome-5.min.css?79ff9637b74326c362fb6f7f5801a7ba)
15:40:50	34052/34052	---MCZ	200	added ('OK')	font/ttf	date:Mon,%2011%20Dec%202023%2013:29:16%20GMT	https://demo.themesoul.com/nyabiss/components/com_sppagebuilder/assets/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/https___demo.themesoul.com_nyabiss_/demo.themesoul.com/nyabiss/components/com_sppagebuilder/assets/webfonts/fa-regular-400.ttf	(from https://demo.themesoul.com/nyabiss/components/com_sppagebuilder/assets/css/font-awesome-5.min.css?79ff9637b74326c362fb6f7f5801a7ba)
15:40:51	104280/104280	---M--	200	added ('OK')	font/woff	date:Mon,%2011%20Dec%202023%2013:29:16%20GMT	https://demo.themesoul.com/nyabiss/components/com_sppagebuilder/assets/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/https___demo.themesoul.com_nyabiss_/demo.themesoul.com/nyabiss/components/com_sppagebuilder/assets/webfonts/fa-solid-900.woff	(from https://demo.themesoul.com/nyabiss/components/com_sppagebuilder/assets/css/font-awesome-5.min.css?79ff9637b74326c362fb6f7f5801a7ba)
15:40:51	204528/204528	---MCZ	200	added ('OK')	font/ttf	date:Mon,%2011%20Dec%202023%2013:29:16%20GMT	https://demo.themesoul.com/nyabiss/components/com_sppagebuilder/assets/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/https___demo.themesoul.com_nyabiss_/demo.themesoul.com/nyabiss/components/com_sppagebuilder/assets/webfonts/fa-solid-900.ttf	(from https://demo.themesoul.com/nyabiss/components/com_sppagebuilder/assets/css/font-awesome-5.min.css?79ff9637b74326c362fb6f7f5801a7ba)
15:40:51	24488/24488	---M--	200	added ('OK')	font/woff2	date:Tue,%2005%20Dec%202023%2014:50:30%20GMT	https://demo.themesoul.com/nyabiss/media/vendor/fontawesome-free/webfonts/fa-regular-400.woff2?v=747442	C:/My%20Web%20Sites/https___demo.themesoul.com_nyabiss_/demo.themesoul.com/nyabiss/media/vendor/fontawesome-free/webfonts/fa-regular-400d354.woff2	(from https://demo.themesoul.com/nyabiss/media/system/css/joomla-fontawesome.min.css?e458d6)
15:40:52	63348/63348	---MCZ	200	added ('OK')	font/ttf	date:Tue,%2005%20Dec%202023%2014:50:30%20GMT	https://demo.themesoul.com/nyabiss/media/vendor/fontawesome-free/webfonts/fa-regular-400.ttf?v=675809	C:/My%20Web%20Sites/https___demo.themesoul.com_nyabiss_/demo.themesoul.com/nyabiss/media/vendor/fontawesome-free/webfonts/fa-regular-40081ab.ttf	(from https://demo.themesoul.com/nyabiss/media/system/css/joomla-fontawesome.min.css?e458d6)
15:40:52	150020/150020	---M--	200	added ('OK')	font/woff2	date:Tue,%2005%20Dec%202023%2014:50:30%20GMT	https://demo.themesoul.com/nyabiss/media/vendor/fontawesome-free/webfonts/fa-solid-900.woff2?v=d5e647	C:/My%20Web%20Sites/https___demo.themesoul.com_nyabiss_/demo.themesoul.com/nyabiss/media/vendor/fontawesome-free/webfonts/fa-solid-900efad.woff2	(from https://demo.themesoul.com/nyabiss/media/system/css/joomla-fontawesome.min.css?e458d6)
15:40:52	394668/394668	---MCZ	200	added ('OK')	font/ttf	date:Tue,%2005%20Dec%202023%2014:50:30%20GMT	https://demo.themesoul.com/nyabiss/media/vendor/fontawesome-free/webfonts/fa-solid-900.ttf?v=0248ab	C:/My%20Web%20Sites/https___demo.themesoul.com_nyabiss_/demo.themesoul.com/nyabiss/media/vendor/fontawesome-free/webfonts/fa-solid-9003efe.ttf	(from https://demo.themesoul.com/nyabiss/media/system/css/joomla-fontawesome.min.css?e458d6)
15:40:52	109808/109808	---M--	200	added ('OK')	font/woff2	date:Tue,%2005%20Dec%202023%2014:50:30%20GMT	https://demo.themesoul.com/nyabiss/media/vendor/fontawesome-free/webfonts/fa-brands-400.woff2?v=005c9a	C:/My%20Web%20Sites/https___demo.themesoul.com_nyabiss_/demo.themesoul.com/nyabiss/media/vendor/fontawesome-free/webfonts/fa-brands-4005ed7.woff2	(from https://demo.themesoul.com/nyabiss/media/system/css/joomla-fontawesome.min.css?e458d6)
15:40:53	189684/189684	---MCZ	200	added ('OK')	font/ttf	date:Tue,%2005%20Dec%202023%2014:50:30%20GMT	https://demo.themesoul.com/nyabiss/media/vendor/fontawesome-free/webfonts/fa-brands-400.ttf?v=bb8cd0	C:/My%20Web%20Sites/https___demo.themesoul.com_nyabiss_/demo.themesoul.com/nyabiss/media/vendor/fontawesome-free/webfonts/fa-brands-40089ad.ttf	(from https://demo.themesoul.com/nyabiss/media/system/css/joomla-fontawesome.min.css?e458d6)
15:40:53	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2005%20Oct%202024%2011:40:53%20GMT	https://demo.themesoul.com/nyabiss/templates/nyabiss/images/menu-bg.jpg	C:/My%20Web%20Sites/https___demo.themesoul.com_nyabiss_/demo.themesoul.com/nyabiss/templates/nyabiss/images/menu-bg.jpg	(from https://demo.themesoul.com/nyabiss/templates/nyabiss/css/template.css)
15:40:53	218996/218996	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Dec%202023%2016:38:30%20GMT	https://demo.themesoul.com/nyabiss/templates/nyabiss/images/bg-title.jpg	C:/My%20Web%20Sites/https___demo.themesoul.com_nyabiss_/demo.themesoul.com/nyabiss/templates/nyabiss/images/bg-title.jpg	(from https://demo.themesoul.com/nyabiss/templates/nyabiss/css/template.css)
15:40:53	48194/48194	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Dec%202023%2016:38:30%20GMT	https://demo.themesoul.com/nyabiss/templates/nyabiss/images/bg-footer.jpg	C:/My%20Web%20Sites/https___demo.themesoul.com_nyabiss_/demo.themesoul.com/nyabiss/templates/nyabiss/images/bg-footer.jpg	(from https://demo.themesoul.com/nyabiss/templates/nyabiss/css/template.css)
15:40:54	933/933	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Dec%202023%2016:38:30%20GMT	https://demo.themesoul.com/nyabiss/templates/nyabiss/images/grid.png	C:/My%20Web%20Sites/https___demo.themesoul.com_nyabiss_/demo.themesoul.com/nyabiss/templates/nyabiss/images/grid.png	(from https://demo.themesoul.com/nyabiss/templates/nyabiss/css/template.css)
15:40:54	87379/87379	---MCZ	200	added ('OK')	text/html	date:Sat,%2005%20Oct%202024%2011:40:54%20GMT	https://demo.themesoul.com/nyabiss/index.php/pages/24-top-view-of-our-barista-holding-cup-of-coffee	C:/My%20Web%20Sites/https___demo.themesoul.com_nyabiss_/demo.themesoul.com/nyabiss/index.php/pages/24-top-view-of-our-barista-holding-cup-of-coffee.html	(from https://demo.themesoul.com/nyabiss/index.php)
15:40:55	103400/103400	---M--	200	added ('OK')	image/jpeg	date:Sat,%2021%20Sep%202024%2013:41:33%20GMT	https://demo.themesoul.com/nyabiss/images/thumbnails/mod_minifrontpage/24_113.jpg	C:/My%20Web%20Sites/https___demo.themesoul.com_nyabiss_/demo.themesoul.com/nyabiss/images/thumbnails/mod_minifrontpage/24_113.jpg	(from https://demo.themesoul.com/nyabiss/index.php)
15:40:55	200209/200209	---M--	200	added ('OK')	image/jpeg	date:Sat,%2021%20Sep%202024%2013:41:32%20GMT	https://demo.themesoul.com/nyabiss/images/thumbnails/mod_minifrontpage/16_113.jpg	C:/My%20Web%20Sites/https___demo.themesoul.com_nyabiss_/demo.themesoul.com/nyabiss/images/thumbnails/mod_minifrontpage/16_113.jpg	(from https://demo.themesoul.com/nyabiss/index.php/home/homepage-2)
15:40:55	5098/5098	---MCZ	200	added ('OK')	application/rss+xml	date:Sat,%2005%20Oct%202024%2011:40:55%20GMT	https://demo.themesoul.com/nyabiss/index.php/pages?format=feed&type=rss	C:/My%20Web%20Sites/https___demo.themesoul.com_nyabiss_/demo.themesoul.com/nyabiss/index.php/pagesc0d0	(from https://demo.themesoul.com/nyabiss/index.php/pages)
15:40:56	8910/8910	---MCZ	200	added ('OK')	text/html	date:Sat,%2005%20Oct%202024%2011:40:56%20GMT	https://demo.themesoul.com/nyabiss/index.php/pages?format=feed&type=atom	C:/My%20Web%20Sites/https___demo.themesoul.com_nyabiss_/demo.themesoul.com/nyabiss/index.php/pages7b17.html	(from https://demo.themesoul.com/nyabiss/index.php/pages)
15:40:56	197411/197411	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Mar%202022%2014:54:02%20GMT	https://demo.themesoul.com/nyabiss/images/sampledata/sample-3.jpg	C:/My%20Web%20Sites/https___demo.themesoul.com_nyabiss_/demo.themesoul.com/nyabiss/images/sampledata/sample-3.jpg	(from https://demo.themesoul.com/nyabiss/index.php/pages)
15:40:56	136462/136462	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Mar%202022%2002:33:34%20GMT	https://demo.themesoul.com/nyabiss/images/sampledata/sample-6.jpg	C:/My%20Web%20Sites/https___demo.themesoul.com_nyabiss_/demo.themesoul.com/nyabiss/images/sampledata/sample-6.jpg	(from https://demo.themesoul.com/nyabiss/index.php/pages)
15:40:56	90386/90386	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Mar%202022%2014:52:58%20GMT	https://demo.themesoul.com/nyabiss/images/sampledata/sample-1.jpg	C:/My%20Web%20Sites/https___demo.themesoul.com_nyabiss_/demo.themesoul.com/nyabiss/images/sampledata/sample-1.jpg	(from https://demo.themesoul.com/nyabiss/index.php/pages)
15:40:56	63352/63352	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Mar%202022%2002:30:56%20GMT	https://demo.themesoul.com/nyabiss/images/sampledata/sample-4.jpg	C:/My%20Web%20Sites/https___demo.themesoul.com_nyabiss_/demo.themesoul.com/nyabiss/images/sampledata/sample-4.jpg	(from https://demo.themesoul.com/nyabiss/index.php/pages)
15:40:57	111487/111487	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Mar%202022%2014:54:52%20GMT	https://demo.themesoul.com/nyabiss/images/sampledata/sample-5.jpg	C:/My%20Web%20Sites/https___demo.themesoul.com_nyabiss_/demo.themesoul.com/nyabiss/images/sampledata/sample-5.jpg	(from https://demo.themesoul.com/nyabiss/index.php/pages)
15:40:57	16537/16537	---M--	200	added ('OK')	image/jpeg	date:Sat,%2021%20Sep%202024%2022:13:06%20GMT	https://demo.themesoul.com/nyabiss/images/thumbnails/mod_minifrontpage/16_141.jpg	C:/My%20Web%20Sites/https___demo.themesoul.com_nyabiss_/demo.themesoul.com/nyabiss/images/thumbnails/mod_minifrontpage/16_141.jpg	(from https://demo.themesoul.com/nyabiss/index.php/pages)
15:40:57	14499/14499	---M--	200	added ('OK')	image/jpeg	date:Sat,%2021%20Sep%202024%2022:13:06%20GMT	https://demo.themesoul.com/nyabiss/images/thumbnails/mod_minifrontpage/22_141.jpg	C:/My%20Web%20Sites/https___demo.themesoul.com_nyabiss_/demo.themesoul.com/nyabiss/images/thumbnails/mod_minifrontpage/22_141.jpg	(from https://demo.themesoul.com/nyabiss/index.php/pages)
15:40:57	9106/9106	---M--	200	added ('OK')	image/jpeg	date:Sat,%2021%20Sep%202024%2022:13:06%20GMT	https://demo.themesoul.com/nyabiss/images/thumbnails/mod_minifrontpage/24_141.jpg	C:/My%20Web%20Sites/https___demo.themesoul.com_nyabiss_/demo.themesoul.com/nyabiss/images/thumbnails/mod_minifrontpage/24_141.jpg	(from https://demo.themesoul.com/nyabiss/index.php/pages)
15:40:58	7276/7276	---M--	200	added ('OK')	image/jpeg	date:Sat,%2021%20Sep%202024%2022:13:06%20GMT	https://demo.themesoul.com/nyabiss/images/thumbnails/mod_minifrontpage/20_141.jpg	C:/My%20Web%20Sites/https___demo.themesoul.com_nyabiss_/demo.themesoul.com/nyabiss/images/thumbnails/mod_minifrontpage/20_141.jpg	(from https://demo.themesoul.com/nyabiss/index.php/pages)
15:40:58	12345/12345	---M--	200	added ('OK')	image/jpeg	date:Sat,%2021%20Sep%202024%2022:13:06%20GMT	https://demo.themesoul.com/nyabiss/images/thumbnails/mod_minifrontpage/21_141.jpg	C:/My%20Web%20Sites/https___demo.themesoul.com_nyabiss_/demo.themesoul.com/nyabiss/images/thumbnails/mod_minifrontpage/21_141.jpg	(from https://demo.themesoul.com/nyabiss/index.php/pages)
15:40:58	673/673	---MCZ	200	added ('OK')	application/rss+xml	date:Sat,%2005%20Oct%202024%2011:40:58%20GMT	https://demo.themesoul.com/nyabiss/index.php/pages/smart-search-result?format=feed&type=rss	C:/My%20Web%20Sites/https___demo.themesoul.com_nyabiss_/demo.themesoul.com/nyabiss/index.php/pages/smart-search-resultc0d0	(from https://demo.themesoul.com/nyabiss/index.php/pages/smart-search-result)
15:40:59	946/946	---MCZ	200	added ('OK')	text/html	date:Sat,%2005%20Oct%202024%2011:40:59%20GMT	https://demo.themesoul.com/nyabiss/index.php/pages/smart-search-result?format=feed&type=atom	C:/My%20Web%20Sites/https___demo.themesoul.com_nyabiss_/demo.themesoul.com/nyabiss/index.php/pages/smart-search-result7b17.html	(from https://demo.themesoul.com/nyabiss/index.php/pages/smart-search-result)
15:40:59	1748/1748	---MCZ	200	added ('OK')	text/css	date:Tue,%2005%20Dec%202023%2014:50:30%20GMT	https://demo.themesoul.com/nyabiss/media/com_finder/css/finder.min.css?624068	C:/My%20Web%20Sites/https___demo.themesoul.com_nyabiss_/demo.themesoul.com/nyabiss/media/com_finder/css/finder.min3cab.css	(from https://demo.themesoul.com/nyabiss/index.php/pages/smart-search-result)
15:40:59	1242/1242	---MCZ	200	added ('OK')	text/css	date:Tue,%2023%20Aug%202022%2019:40:44%20GMT	https://demo.themesoul.com/nyabiss/components/com_spsimpleportfolio/assets/css/featherlight.min.css	C:/My%20Web%20Sites/https___demo.themesoul.com_nyabiss_/demo.themesoul.com/nyabiss/components/com_spsimpleportfolio/assets/css/featherlight.min.css	(from https://demo.themesoul.com/nyabiss/index.php/pages/gallery)
15:40:59	7059/7059	---MCZ	200	added ('OK')	text/css	date:Tue,%2023%20Aug%202022%2019:40:44%20GMT	https://demo.themesoul.com/nyabiss/components/com_spsimpleportfolio/assets/css/spsimpleportfolio.css	C:/My%20Web%20Sites/https___demo.themesoul.com_nyabiss_/demo.themesoul.com/nyabiss/components/com_spsimpleportfolio/assets/css/spsimpleportfolio.css	(from https://demo.themesoul.com/nyabiss/index.php/pages/gallery)
15:41:00	17122/17122	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2023%20Aug%202022%2019:40:44%20GMT	https://demo.themesoul.com/nyabiss/components/com_spsimpleportfolio/assets/js/jquery.shuffle.modernizr.min.js	C:/My%20Web%20Sites/https___demo.themesoul.com_nyabiss_/demo.themesoul.com/nyabiss/components/com_spsimpleportfolio/assets/js/jquery.shuffle.modernizr.min.js	(from https://demo.themesoul.com/nyabiss/index.php/pages/gallery)
15:41:00	5753/5753	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2023%20Aug%202022%2019:40:44%20GMT	https://demo.themesoul.com/nyabiss/components/com_spsimpleportfolio/assets/js/featherlight.min.js	C:/My%20Web%20Sites/https___demo.themesoul.com_nyabiss_/demo.themesoul.com/nyabiss/components/com_spsimpleportfolio/assets/js/featherlight.min.js	(from https://demo.themesoul.com/nyabiss/index.php/pages/gallery)
15:41:00	720/720	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2023%20Aug%202022%2019:40:44%20GMT	https://demo.themesoul.com/nyabiss/components/com_spsimpleportfolio/assets/js/spsimpleportfolio.js	C:/My%20Web%20Sites/https___demo.themesoul.com_nyabiss_/demo.themesoul.com/nyabiss/components/com_spsimpleportfolio/assets/js/spsimpleportfolio.js	(from https://demo.themesoul.com/nyabiss/index.php/pages/gallery)
15:41:00	43838/43838	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Mar%202022%2012:09:42%20GMT	https://demo.themesoul.com/nyabiss/images/spsimpleportfolio/underground-and-surface-mining-equipment/portfolio-1_600x400.jpg?width=1200&height=797	C:/My%20Web%20Sites/https___demo.themesoul.com_nyabiss_/demo.themesoul.com/nyabiss/images/spsimpleportfolio/underground-and-surface-mining-equipment/portfolio-1_600x400eb0b.jpg	(from https://demo.themesoul.com/nyabiss/index.php/pages/gallery)
15:41:00	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2005%20Oct%202024%2011:41:00%20GMT	https://demo.themesoul.com/nyabiss/images/portfolio/portfolio-1.jpg	C:/My%20Web%20Sites/https___demo.themesoul.com_nyabiss_/demo.themesoul.com/nyabiss/images/portfolio/portfolio-1.jpg	(from https://demo.themesoul.com/nyabiss/index.php/pages/gallery)
15:41:01	78946/78946	---MCZ	200	added ('OK')	text/html	date:Sat,%2005%20Oct%202024%2011:41:01%20GMT	https://demo.themesoul.com/nyabiss/index.php/pages/gallery/1-underground-and-surface-mining-equipment	C:/My%20Web%20Sites/https___demo.themesoul.com_nyabiss_/demo.themesoul.com/nyabiss/index.php/pages/gallery/1-underground-and-surface-mining-equipment.html	(from https://demo.themesoul.com/nyabiss/index.php/pages/gallery)
15:41:01	111653/111653	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Mar%202022%2012:10:44%20GMT	https://demo.themesoul.com/nyabiss/images/spsimpleportfolio/gas-turbine-equipment-pipeline-power-plant/portfolio-2_600x800.jpg?width=1200&height=797	C:/My%20Web%20Sites/https___demo.themesoul.com_nyabiss_/demo.themesoul.com/nyabiss/images/spsimpleportfolio/gas-turbine-equipment-pipeline-power-plant/portfolio-2_600x800eb0b.jpg	(from https://demo.themesoul.com/nyabiss/index.php/pages/gallery)
15:41:01	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2005%20Oct%202024%2011:41:01%20GMT	https://demo.themesoul.com/nyabiss/images/portfolio/portfolio-2.jpg	C:/My%20Web%20Sites/https___demo.themesoul.com_nyabiss_/demo.themesoul.com/nyabiss/images/portfolio/portfolio-2.jpg	(from https://demo.themesoul.com/nyabiss/index.php/pages/gallery)
15:41:02	78937/78937	---MCZ	200	added ('OK')	text/html	date:Sat,%2005%20Oct%202024%2011:41:02%20GMT	https://demo.themesoul.com/nyabiss/index.php/pages/gallery/2-gas-turbine-equipment-pipeline-power-plant	C:/My%20Web%20Sites/https___demo.themesoul.com_nyabiss_/demo.themesoul.com/nyabiss/index.php/pages/gallery/2-gas-turbine-equipment-pipeline-power-plant.html	(from https://demo.themesoul.com/nyabiss/index.php/pages/gallery)
15:41:02	55989/55989	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Mar%202022%2012:12:58%20GMT	https://demo.themesoul.com/nyabiss/images/spsimpleportfolio/engineer-maintenance-equipment-at-power-plant/portfolio-3_600x600.jpg?width=1200&height=797	C:/My%20Web%20Sites/https___demo.themesoul.com_nyabiss_/demo.themesoul.com/nyabiss/images/spsimpleportfolio/engineer-maintenance-equipment-at-power-plant/portfolio-3_600x600eb0b.jpg	(from https://demo.themesoul.com/nyabiss/index.php/pages/gallery)
15:41:02	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2005%20Oct%202024%2011:41:02%20GMT	https://demo.themesoul.com/nyabiss/images/portfolio/portfolio-3.jpg	C:/My%20Web%20Sites/https___demo.themesoul.com_nyabiss_/demo.themesoul.com/nyabiss/images/portfolio/portfolio-3.jpg	(from https://demo.themesoul.com/nyabiss/index.php/pages/gallery)
15:41:03	78964/78964	---MCZ	200	added ('OK')	text/html	date:Sat,%2005%20Oct%202024%2011:41:03%20GMT	https://demo.themesoul.com/nyabiss/index.php/pages/gallery/3-engineer-maintenance-equipment-at-power-plant	C:/My%20Web%20Sites/https___demo.themesoul.com_nyabiss_/demo.themesoul.com/nyabiss/index.php/pages/gallery/3-engineer-maintenance-equipment-at-power-plant.html	(from https://demo.themesoul.com/nyabiss/index.php/pages/gallery)
15:41:03	119349/119349	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Mar%202022%2012:23:56%20GMT	https://demo.themesoul.com/nyabiss/images/spsimpleportfolio/excavator-digging-for-overhaul-road-construction/portfolio-4_600x800.jpg?width=1200&height=900	C:/My%20Web%20Sites/https___demo.themesoul.com_nyabiss_/demo.themesoul.com/nyabiss/images/spsimpleportfolio/excavator-digging-for-overhaul-road-construction/portfolio-4_600x800c3e4.jpg	(from https://demo.themesoul.com/nyabiss/index.php/pages/gallery)
15:41:03	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2005%20Oct%202024%2011:41:03%20GMT	https://demo.themesoul.com/nyabiss/images/portfolio/portfolio-4.jpg	C:/My%20Web%20Sites/https___demo.themesoul.com_nyabiss_/demo.themesoul.com/nyabiss/images/portfolio/portfolio-4.jpg	(from https://demo.themesoul.com/nyabiss/index.php/pages/gallery)
15:41:04	78973/78973	---MCZ	200	added ('OK')	text/html	date:Sat,%2005%20Oct%202024%2011:41:04%20GMT	https://demo.themesoul.com/nyabiss/index.php/pages/gallery/4-excavator-digging-for-overhaul-road-construction	C:/My%20Web%20Sites/https___demo.themesoul.com_nyabiss_/demo.themesoul.com/nyabiss/index.php/pages/gallery/4-excavator-digging-for-overhaul-road-construction.html	(from https://demo.themesoul.com/nyabiss/index.php/pages/gallery)
15:41:04	3227/3227	---MCZ	200	added ('OK')	application/rss+xml	date:Sat,%2005%20Oct%202024%2011:41:04%20GMT	https://demo.themesoul.com/nyabiss/index.php/blog?format=feed&type=rss	C:/My%20Web%20Sites/https___demo.themesoul.com_nyabiss_/demo.themesoul.com/nyabiss/index.php/blogc0d0	(from https://demo.themesoul.com/nyabiss/index.php/blog)
